Sets_Ops/sec,Sets_Hits/sec,Sets_Misses/sec,Sets_Avg_Latency,Sets_p50_Latency,Sets_p99_Latency,Sets_p100_Latency,Sets_KB/sec,Gets_Ops/sec,Gets_Hits/sec,Gets_Misses/sec,Gets_Avg_Latency,Gets_p50_Latency,Gets_p99_Latency,Gets_p100_Latency,Gets_KB/sec,Waits_Ops/sec,Waits_Hits/sec,Waits_Misses/sec,Waits_Avg_Latency,Waits_p50_Latency,Waits_p99_Latency,Waits_p100_Latency,Waits_KB/sec,Totals_Ops/sec,Totals_Hits/sec,Totals_Misses/sec,Totals_Avg_Latency,Totals_p50_Latency,Totals_p99_Latency,Totals_p100_Latency,Totals_KB/sec,,,,,,,
18.47,,,108.274,1.44,0,0,0,0,0,0,,,0,,18.47,0,0,108.274,1.44,,,,,,,,,,,,,,,,,,,
44226.55,,,0.043,3455.2,0,0,0,0,0,0,,,0,,44226.55,0,0,0.043,3455.2,,,,,,,,,,,,,,,,,,,
46810.67,,,0.041,3657.08,0,0,0,0,0,0,,,0,,46810.67,0,0,0.041,3657.08,,,,,,,,,,,,,,,,,,,
49602.81,,,0.039,3875.22,0,0,0,0,0,0,,,0,,49602.81,0,0,0.039,3875.22,,,,,,,,,,,,,,,,,,,
50255.3,,,0.038,3926.2,0,0,0,0,0,0,,,0,,50255.3,0,0,0.038,3926.2,,,,,,,,,,,,,,,,,,,
27.01,,,74.199,2.11,0,0,0,0,0,0,,,0,,27.01,0,0,74.199,2.11,,,,,,,,,,,,,,,,,,,
45713.14,,,0.042,3571.34,0,0,0,0,0,0,,,0,,45713.14,0,0,0.042,3571.34,,,,,,,,,,,,,,,,,,,
32.76,,,61.177,2.56,0,0,0,0,0,0,,,0,,32.76,0,0,61.177,2.56,,,,,,,,,,,,,,,,,,,
45686.61,,,0.042,3569.27,0,0,0,0,0,0,,,0,,45686.61,0,0,0.042,3569.27,,,,,,,,,,,,,,,,,,,
44199.19,,,0.043,3453.06,0,0,0,0,0,0,,,0,,44199.19,0,0,0.043,3453.06,,,,,,,,,,,,,,,,,,,
18.42,,,108.595,1.44,0,0,0,0,0,0,,,0,,18.42,0,0,108.595,1.44,,,,,,,,,,,,,,,,,,,
45474.6,,,0.042,3552.7,0,0,0,0,0,0,,,0,,45474.6,0,0,0.042,3552.7,,,,,,,,,,,,,,,,,,,
46035.32,,,0.042,3596.51,0,0,0,0,0,0,,,0,,46035.32,0,0,0.042,3596.51,,,,,,,,,,,,,,,,,,,
45859.15,,,0.042,3582.75,0,0,0,0,0,0,,,0,,45859.15,0,0,0.042,3582.75,,,,,,,,,,,,,,,,,,,
18.93,,,105.629,1.48,0,0,0,0,0,0,,,0,,18.93,0,0,105.629,1.48,,,,,,,,,,,,,,,,,,,
40454.38,,,0.047,3160.5,0,0,0,0,0,0,,,0,,40454.38,0,0,0.047,3160.5,,,,,,,,,,,,,,,,,,,
47802.75,,,0.04,3734.59,0,0,0,0,0,0,,,0,,47802.75,0,0,0.04,3734.59,,,,,,,,,,,,,,,,,,,
48641.21,,,0.04,3800.09,0,0,0,0,0,0,,,0,,48641.21,0,0,0.04,3800.09,,,,,,,,,,,,,,,,,,,
44114.95,,,0.044,3446.48,0,0,0,0,0,0,,,0,,44114.95,0,0,0.044,3446.48,,,,,,,,,,,,,,,,,,,
18.79,,,106.443,1.47,0,0,0,0,0,0,,,0,,18.79,0,0,106.443,1.47,,,,,,,,,,,,,,,,,,,
32.63,,,61.172,2.55,0,0,0,0,0,0,,,0,,32.63,0,0,61.172,2.55,,,,,,,,,,,,,,,,,,,
43973.54,,,0.044,3435.43,0,0,0,0,0,0,,,0,,43973.54,0,0,0.044,3435.43,,,,,,,,,,,,,,,,,,,
48387.25,,,0.04,3780.25,0,0,0,0,0,0,,,0,,48387.25,0,0,0.04,3780.25,,,,,,,,,,,,,,,,,,,
37991.39,,,0.05,2968.08,0,0,0,0,0,0,,,0,,37991.39,0,0,0.05,2968.08,,,,,,,,,,,,,,,,,,,
18.85,,,106.103,1.47,0,0,0,0,0,0,,,0,,18.85,0,0,106.103,1.47,,,,,,,,,,,,,,,,,,,
37.01,,,54.023,2.89,0,0,0,0,0,0,,,0,,37.01,0,0,54.023,2.89,,,,,,,,,,,,,,,,,,,
19.62,,,101.942,1.53,0,0,0,0,0,0,,,0,,19.62,0,0,101.942,1.53,,,,,,,,,,,,,,,,,,,
42859.87,,,0.045,3348.43,0,0,0,0,0,0,,,0,,42859.87,0,0,0.045,3348.43,,,,,,,,,,,,,,,,,,,
18.65,,,107.24,1.46,0,0,0,0,0,0,,,0,,18.65,0,0,107.24,1.46,,,,,,,,,,,,,,,,,,,
34.96,,,57.201,2.73,0,0,0,0,0,0,,,0,,34.96,0,0,57.201,2.73,,,,,,,,,,,,,,,,,,,
38200.67,,,0.05,2984.43,0,0,0,0,0,0,,,0,,38200.67,0,0,0.05,2984.43,,,,,,,,,,,,,,,,,,,
45959.9,,,0.042,3590.62,0,0,0,0,0,0,,,0,,45959.9,0,0,0.042,3590.62,,,,,,,,,,,,,,,,,,,
47666.03,,,0.04,3723.91,0,0,0,0,0,0,,,0,,47666.03,0,0,0.04,3723.91,,,,,,,,,,,,,,,,,,,
19.34,,,103.412,1.51,0,0,0,0,0,0,,,0,,19.34,0,0,103.412,1.51,,,,,,,,,,,,,,,,,,,
45302.47,,,0.042,3539.26,0,0,0,0,0,0,,,0,,45302.47,0,0,0.042,3539.26,,,,,,,,,,,,,,,,,,,
45674.72,,,0.042,3568.34,0,0,0,0,0,0,,,0,,45674.72,0,0,0.042,3568.34,,,,,,,,,,,,,,,,,,,
49158.65,,,0.039,3840.52,0,0,0,0,0,0,,,0,,49158.65,0,0,0.039,3840.52,,,,,,,,,,,,,,,,,,,
45079.87,,,0.042,3521.86,0,0,0,0,0,0,,,0,,45079.87,0,0,0.042,3521.86,,,,,,,,,,,,,,,,,,,
44840.84,,,0.043,3503.19,0,0,0,0,0,0,,,0,,44840.84,0,0,0.043,3503.19,,,,,,,,,,,,,,,,,,,
48464.52,,,0.04,3786.29,0,0,0,0,0,0,,,0,,48464.52,0,0,0.04,3786.29,,,,,,,,,,,,,,,,,,,
47716.07,,,0.04,3727.82,0,0,0,0,0,0,,,0,,47716.07,0,0,0.04,3727.82,,,,,,,,,,,,,,,,,,,
26770.14,,,0.073,2091.42,0,0,0,0,0,0,,,0,,26770.14,0,0,0.073,2091.42,,,,,,,,,,,,,,,,,,,
31.63,,,63.279,2.47,0,0,0,0,0,0,,,0,,31.63,0,0,63.279,2.47,,,,,,,,,,,,,,,,,,,
18.04,,,110.889,1.41,0,0,0,0,0,0,,,0,,18.04,0,0,110.889,1.41,,,,,,,,,,,,,,,,,,,
41407.18,,,0.047,3234.94,0,0,0,0,0,0,,,0,,41407.18,0,0,0.047,3234.94,,,,,,,,,,,,,,,,,,,
38667.89,,,0.05,3020.93,0,0,0,0,0,0,,,0,,38667.89,0,0,0.05,3020.93,,,,,,,,,,,,,,,,,,,
44102.6,,,0.044,3445.52,0,0,0,0,0,0,,,0,,44102.6,0,0,0.044,3445.52,,,,,,,,,,,,,,,,,,,
18.38,,,108.802,1.44,0,0,0,0,0,0,,,0,,18.38,0,0,108.802,1.44,,,,,,,,,,,,,,,,,,,
47500.18,,,0.041,3710.95,0,0,0,0,0,0,,,0,,47500.18,0,0,0.041,3710.95,,,,,,,,,,,,,,,,,,,
45378.23,,,0.042,3545.17,0,0,0,0,0,0,,,0,,45378.23,0,0,0.042,3545.17,,,,,,,,,,,,,,,,,,,
41960.3,,,0.046,3278.15,0,0,0,0,0,0,,,0,,41960.3,0,0,0.046,3278.15,,,,,,,,,,,,,,,,,,,
45655.22,,,0.042,3566.81,0,0,0,0,0,0,,,0,,45655.22,0,0,0.042,3566.81,,,,,,,,,,,,,,,,,,,
18.15,,,110.212,1.42,0,0,0,0,0,0,,,0,,18.15,0,0,110.212,1.42,,,,,,,,,,,,,,,,,,,
45876.93,,,0.042,3584.13,0,0,0,0,0,0,,,0,,45876.93,0,0,0.042,3584.13,,,,,,,,,,,,,,,,,,,
17.35,,,115.268,1.36,0,0,0,0,0,0,,,0,,17.35,0,0,115.268,1.36,,,,,,,,,,,,,,,,,,,
52639.61,,,0.037,4112.47,0,0,0,0,0,0,,,0,,52639.61,0,0,0.037,4112.47,,,,,,,,,,,,,,,,,,,
27.55,,,72.536,2.15,0,0,0,0,0,0,,,0,,27.55,0,0,72.536,2.15,,,,,,,,,,,,,,,,,,,
38492.26,,,0.05,3007.21,0,0,0,0,0,0,,,0,,38492.26,0,0,0.05,3007.21,,,,,,,,,,,,,,,,,,,
45364.85,,,0.042,3544.13,0,0,0,0,0,0,,,0,,45364.85,0,0,0.042,3544.13,,,,,,,,,,,,,,,,,,,
45722.44,,,0.042,3572.07,0,0,0,0,0,0,,,0,,45722.44,0,0,0.042,3572.07,,,,,,,,,,,,,,,,,,,
42682.69,,,0.045,3334.59,0,0,0,0,0,0,,,0,,42682.69,0,0,0.045,3334.59,,,,,,,,,,,,,,,,,,,
33.7,,,59.337,2.63,0,0,0,0,0,0,,,0,,33.7,0,0,59.337,2.63,,,,,,,,,,,,,,,,,,,
23.79,,,83.65,1.86,0,0,0,0,0,0,,,0,,23.79,0,0,83.65,1.86,,,,,,,,,,,,,,,,,,,
17.82,,,112.207,1.39,0,0,0,0,0,0,,,0,,17.82,0,0,112.207,1.39,,,,,,,,,,,,,,,,,,,
33.54,,,59.626,2.62,0,0,0,0,0,0,,,0,,33.54,0,0,59.626,2.62,,,,,,,,,,,,,,,,,,,
55.98,,,35.728,4.37,0,0,0,0,0,0,,,0,,55.98,0,0,35.728,4.37,,,,,,,,,,,,,,,,,,,
47366.88,,,0.041,3700.54,0,0,0,0,0,0,,,0,,47366.88,0,0,0.041,3700.54,,,,,,,,,,,,,,,,,,,
43834.56,,,0.044,3424.57,0,0,0,0,0,0,,,0,,43834.56,0,0,0.044,3424.57,,,,,,,,,,,,,,,,,,,
47398.64,,,0.041,3703.02,0,0,0,0,0,0,,,0,,47398.64,0,0,0.041,3703.02,,,,,,,,,,,,,,,,,,,
45602.23,,,0.042,3562.67,0,0,0,0,0,0,,,0,,45602.23,0,0,0.042,3562.67,,,,,,,,,,,,,,,,,,,
18.07,,,110.656,1.41,0,0,0,0,0,0,,,0,,18.07,0,0,110.656,1.41,,,,,,,,,,,,,,,,,,,
17.93,,,111.517,1.4,0,0,0,0,0,0,,,0,,17.93,0,0,111.517,1.4,,,,,,,,,,,,,,,,,,,
43212.41,,,0.044,3375.97,0,0,0,0,0,0,,,0,,43212.41,0,0,0.044,3375.97,,,,,,,,,,,,,,,,,,,
44308.47,,,0.044,3461.6,0,0,0,0,0,0,,,0,,44308.47,0,0,0.044,3461.6,,,,,,,,,,,,,,,,,,,
33763.94,,,0.057,2637.81,0,0,0,0,0,0,,,0,,33763.94,0,0,0.057,2637.81,,,,,,,,,,,,,,,,,,,
44355.04,,,0.044,3465.24,0,0,0,0,0,0,,,0,,44355.04,0,0,0.044,3465.24,,,,,,,,,,,,,,,,,,,
44187.67,,,0.043,3452.16,0,0,0,0,0,0,,,0,,44187.67,0,0,0.043,3452.16,,,,,,,,,,,,,,,,,,,
41339.48,,,0.047,3229.65,0,0,0,0,0,0,,,0,,41339.48,0,0,0.047,3229.65,,,,,,,,,,,,,,,,,,,
17.9,,,111.756,1.4,0,0,0,0,0,0,,,0,,17.9,0,0,111.756,1.4,,,,,,,,,,,,,,,,,,,
40190.26,,,0.048,3139.86,0,0,0,0,0,0,,,0,,40190.26,0,0,0.048,3139.86,,,,,,,,,,,,,,,,,,,
44177.9,,,0.044,3451.4,0,0,0,0,0,0,,,0,,44177.9,0,0,0.044,3451.4,,,,,,,,,,,,,,,,,,,
37296.66,,,0.052,2913.8,0,0,0,0,0,0,,,0,,37296.66,0,0,0.052,2913.8,,,,,,,,,,,,,,,,,,,
44633.29,,,0.043,3486.98,0,0,0,0,0,0,,,0,,44633.29,0,0,0.043,3486.98,,,,,,,,,,,,,,,,,,,
44192.16,,,0.044,3452.51,0,0,0,0,0,0,,,0,,44192.16,0,0,0.044,3452.51,,,,,,,,,,,,,,,,,,,
18.36,,,108.908,1.43,0,0,0,0,0,0,,,0,,18.36,0,0,108.908,1.43,,,,,,,,,,,,,,,,,,,
46407.7,,,0.041,3625.6,0,0,0,0,0,0,,,0,,46407.7,0,0,0.041,3625.6,,,,,,,,,,,,,,,,,,,
28.69,,,69.651,2.24,0,0,0,0,0,0,,,0,,28.69,0,0,69.651,2.24,,,,,,,,,,,,,,,,,,,
28.97,,,68.938,2.26,0,0,0,0,0,0,,,0,,28.97,0,0,68.938,2.26,,,,,,,,,,,,,,,,,,,
47.18,,,42.389,3.69,0,0,0,0,0,0,,,0,,47.18,0,0,42.389,3.69,,,,,,,,,,,,,,,,,,,
38490.63,,,0.049,3007.08,0,0,0,0,0,0,,,0,,38490.63,0,0,0.049,3007.08,,,,,,,,,,,,,,,,,,,
36745.32,,,0.045,2870.73,0,0,0,0,0,0,,,0,,36745.32,0,0,0.045,2870.73,,,,,,,,,,,,,,,,,,,
47524.11,,,0.04,3712.82,0,0,0,0,0,0,,,0,,47524.11,0,0,0.04,3712.82,,,,,,,,,,,,,,,,,,,
46553.74,,,0.041,3637.01,0,0,0,0,0,0,,,0,,46553.74,0,0,0.041,3637.01,,,,,,,,,,,,,,,,,,,
35259.13,,,0.054,2754.62,0,0,0,0,0,0,,,0,,35259.13,0,0,0.054,2754.62,,,,,,,,,,,,,,,,,,,
19.68,,,101.605,1.54,0,0,0,0,0,0,,,0,,19.68,0,0,101.605,1.54,,,,,,,,,,,,,,,,,,,
33.53,,,59.648,2.62,0,0,0,0,0,0,,,0,,33.53,0,0,59.648,2.62,,,,,,,,,,,,,,,,,,,
30646.69,,,0.066,2394.27,0,0,0,0,0,0,,,0,,30646.69,0,0,0.066,2394.27,,,,,,,,,,,,,,,,,,,
23192.09,,,0.082,1811.88,0,0,0,0,0,0,,,0,,23192.09,0,0,0.082,1811.88,,,,,,,,,,,,,,,,,,,
18955.19,,,0.097,1480.87,0,0,0,0,0,0,,,0,,18955.19,0,0,0.097,1480.87,,,,,,,,,,,,,,,,,,,
17.35,,,115.273,1.36,0,0,0,0,0,0,,,0,,17.35,0,0,115.273,1.36,,,,,,,,,,,,,,,,,,,
28806.45,,,0.07,2250.5,0,0,0,0,0,0,,,0,,28806.45,0,0,0.07,2250.5,,,,,,,,,,,,,,,,,,,
36556.66,,,0.052,2855.99,0,0,0,0,0,0,,,0,,36556.66,0,0,0.052,2855.99,,,,,,,,,,,,,,,,,,,
31003.09,,,0.061,2422.12,0,0,0,0,0,0,,,0,,31003.09,0,0,0.061,2422.12,,,,,,,,,,,,,,,,,,,
27212,,,0.072,2125.94,0,0,0,0,0,0,,,0,,27212,0,0,0.072,2125.94,,,,,,,,,,,,,,,,,,,
35715.63,,,0.054,2790.28,0,0,0,0,0,0,,,0,,35715.63,0,0,0.054,2790.28,,,,,,,,,,,,,,,,,,,
31.41,,,63.885,2.45,0,0,0,0,0,0,,,0,,31.41,0,0,63.885,2.45,,,,,,,,,,,,,,,,,,,
41721.08,,,0.046,3259.46,0,0,0,0,0,0,,,0,,41721.08,0,0,0.046,3259.46,,,,,,,,,,,,,,,,,,,
26.62,,,75.347,2.08,0,0,0,0,0,0,,,0,,26.62,0,0,75.347,2.08,,,,,,,,,,,,,,,,,,,
29.87,,,67.121,2.33,0,0,0,0,0,0,,,0,,29.87,0,0,67.121,2.33,,,,,,,,,,,,,,,,,,,
34686.09,,,0.055,2709.85,0,0,0,0,0,0,,,0,,34686.09,0,0,0.055,2709.85,,,,,,,,,,,,,,,,,,,
28883.16,,,0.067,2256.5,0,0,0,0,0,0,,,0,,28883.16,0,0,0.067,2256.5,,,,,,,,,,,,,,,,,,,
33088.26,,,0.058,2585.02,0,0,0,0,0,0,,,0,,33088.26,0,0,0.058,2585.02,,,,,,,,,,,,,,,,,,,
26.73,,,74.611,2.09,0,0,0,0,0,0,,,0,,26.73,0,0,74.611,2.09,,,,,,,,,,,,,,,,,,,
36528.95,,,0.053,2853.82,0,0,0,0,0,0,,,0,,36528.95,0,0,0.053,2853.82,,,,,,,,,,,,,,,,,,,
35479.05,,,0.054,2771.8,0,0,0,0,0,0,,,0,,35479.05,0,0,0.054,2771.8,,,,,,,,,,,,,,,,,,,
27847.82,,,0.07,2175.61,0,0,0,0,0,0,,,0,,27847.82,0,0,0.07,2175.61,,,,,,,,,,,,,,,,,,,
18484.92,,,0.102,1444.13,0,0,0,0,0,0,,,0,,18484.92,0,0,0.102,1444.13,,,,,,,,,,,,,,,,,,,
19.89,,,100.567,1.55,0,0,0,0,0,0,,,0,,19.89,0,0,100.567,1.55,,,,,,,,,,,,,,,,,,,
28.89,,,69.058,2.26,0,0,0,0,0,0,,,0,,28.89,0,0,69.058,2.26,,,,,,,,,,,,,,,,,,,
35483.2,,,0.054,2772.13,0,0,0,0,0,0,,,0,,35483.2,0,0,0.054,2772.13,,,,,,,,,,,,,,,,,,,
34723.37,,,0.055,2712.76,0,0,0,0,0,0,,,0,,34723.37,0,0,0.055,2712.76,,,,,,,,,,,,,,,,,,,
29.05,,,68.881,2.27,0,0,0,0,0,0,,,0,,29.05,0,0,68.881,2.27,,,,,,,,,,,,,,,,,,,
21.76,,,91.908,1.7,0,0,0,0,0,0,,,0,,21.76,0,0,91.908,1.7,,,,,,,,,,,,,,,,,,,
38161.02,,,0.05,2981.33,0,0,0,0,0,0,,,0,,38161.02,0,0,0.05,2981.33,,,,,,,,,,,,,,,,,,,
36023.25,,,0.053,2814.32,0,0,0,0,0,0,,,0,,36023.25,0,0,0.053,2814.32,,,,,,,,,,,,,,,,,,,
39513.35,,,0.049,3086.98,0,0,0,0,0,0,,,0,,39513.35,0,0,0.049,3086.98,,,,,,,,,,,,,,,,,,,
56.03,,,35.694,4.38,0,0,0,0,0,0,,,0,,56.03,0,0,35.694,4.38,,,,,,,,,,,,,,,,,,,
20.73,,,96.463,1.62,0,0,0,0,0,0,,,0,,20.73,0,0,96.463,1.62,,,,,,,,,,,,,,,,,,,
35733.81,,,0.054,2791.7,0,0,0,0,0,0,,,0,,35733.81,0,0,0.054,2791.7,,,,,,,,,,,,,,,,,,,
35345.06,,,0.054,2761.33,0,0,0,0,0,0,,,0,,35345.06,0,0,0.054,2761.33,,,,,,,,,,,,,,,,,,,
36727.3,,,0.053,2869.32,0,0,0,0,0,0,,,0,,36727.3,0,0,0.053,2869.32,,,,,,,,,,,,,,,,,,,
40582.19,,,0.047,3170.48,0,0,0,0,0,0,,,0,,40582.19,0,0,0.047,3170.48,,,,,,,,,,,,,,,,,,,
30964.59,,,0.065,2419.11,0,0,0,0,0,0,,,0,,30964.59,0,0,0.065,2419.11,,,,,,,,,,,,,,,,,,,
28314.09,,,0.068,2212.04,0,0,0,0,0,0,,,0,,28314.09,0,0,0.068,2212.04,,,,,,,,,,,,,,,,,,,
20.2,,,99.015,1.58,0,0,0,0,0,0,,,0,,20.2,0,0,99.015,1.58,,,,,,,,,,,,,,,,,,,
36292.77,,,0.054,2835.37,0,0,0,0,0,0,,,0,,36292.77,0,0,0.054,2835.37,,,,,,,,,,,,,,,,,,,
33.49,,,59.708,2.62,0,0,0,0,0,0,,,0,,33.49,0,0,59.708,2.62,,,,,,,,,,,,,,,,,,,
40002.8,,,0.048,3125.22,0,0,0,0,0,0,,,0,,40002.8,0,0,0.048,3125.22,,,,,,,,,,,,,,,,,,,
36184.29,,,0.053,2826.9,0,0,0,0,0,0,,,0,,36184.29,0,0,0.053,2826.9,,,,,,,,,,,,,,,,,,,
44158.4,,,0.044,3449.87,0,0,0,0,0,0,,,0,,44158.4,0,0,0.044,3449.87,,,,,,,,,,,,,,,,,,,
43162.61,,,0.045,3372.08,0,0,0,0,0,0,,,0,,43162.61,0,0,0.045,3372.08,,,,,,,,,,,,,,,,,,,
44242.89,,,0.044,3456.48,0,0,0,0,0,0,,,0,,44242.89,0,0,0.044,3456.48,,,,,,,,,,,,,,,,,,,
20.83,,,96.026,1.63,0,0,0,0,0,0,,,0,,20.83,0,0,96.026,1.63,,,,,,,,,,,,,,,,,,,
33.5,,,59.69,2.62,0,0,0,0,0,0,,,0,,33.5,0,0,59.69,2.62,,,,,,,,,,,,,,,,,,,
44420.06,,,0.043,3470.32,0,0,0,0,0,0,,,0,,44420.06,0,0,0.043,3470.32,,,,,,,,,,,,,,,,,,,
44795.94,,,0.043,3499.68,0,0,0,0,0,0,,,0,,44795.94,0,0,0.043,3499.68,,,,,,,,,,,,,,,,,,,
19.14,,,104.478,1.5,0,0,0,0,0,0,,,0,,19.14,0,0,104.478,1.5,,,,,,,,,,,,,,,,,,,
26.04,,,76.876,2.03,0,0,0,0,0,0,,,0,,26.04,0,0,76.876,2.03,,,,,,,,,,,,,,,,,,,
35837.61,,,0.053,2799.81,0,0,0,0,0,0,,,0,,35837.61,0,0,0.053,2799.81,,,,,,,,,,,,,,,,,,,
45973.74,,,0.042,3591.7,0,0,0,0,0,0,,,0,,45973.74,0,0,0.042,3591.7,,,,,,,,,,,,,,,,,,,
36567.02,,,0.052,2856.8,0,0,0,0,0,0,,,0,,36567.02,0,0,0.052,2856.8,,,,,,,,,,,,,,,,,,,
25.81,,,77.436,2.02,0,0,0,0,0,0,,,0,,25.81,0,0,77.436,2.02,,,,,,,,,,,,,,,,,,,
44126.54,,,0.044,3447.39,0,0,0,0,0,0,,,0,,44126.54,0,0,0.044,3447.39,,,,,,,,,,,,,,,,,,,
27.87,,,71.663,2.18,0,0,0,0,0,0,,,0,,27.87,0,0,71.663,2.18,,,,,,,,,,,,,,,,,,,
17,,,117.635,1.33,0,0,0,0,0,0,,,0,,17,0,0,117.635,1.33,,,,,,,,,,,,,,,,,,,
45164.98,,,0.043,3528.51,0,0,0,0,0,0,,,0,,45164.98,0,0,0.043,3528.51,,,,,,,,,,,,,,,,,,,
44489.03,,,0.043,3475.71,0,0,0,0,0,0,,,0,,44489.03,0,0,0.043,3475.71,,,,,,,,,,,,,,,,,,,
45903.78,,,0.042,3586.23,0,0,0,0,0,0,,,0,,45903.78,0,0,0.042,3586.23,,,,,,,,,,,,,,,,,,,
49850.7,,,0.039,3894.59,0,0,0,0,0,0,,,0,,49850.7,0,0,0.039,3894.59,,,,,,,,,,,,,,,,,,,
36869.01,,,0.052,2880.39,0,0,0,0,0,0,,,0,,36869.01,0,0,0.052,2880.39,,,,,,,,,,,,,,,,,,,
48995.23,,,0.039,3827.75,0,0,0,0,0,0,,,0,,48995.23,0,0,0.039,3827.75,,,,,,,,,,,,,,,,,,,
26.25,,,76.169,2.05,0,0,0,0,0,0,,,0,,26.25,0,0,76.169,2.05,,,,,,,,,,,,,,,,,,,
45570.23,,,0.042,3560.17,0,0,0,0,0,0,,,0,,45570.23,0,0,0.042,3560.17,,,,,,,,,,,,,,,,,,,
16.97,,,117.89,1.33,0,0,0,0,0,0,,,0,,16.97,0,0,117.89,1.33,,,,,,,,,,,,,,,,,,,
48505.19,,,0.04,3789.47,0,0,0,0,0,0,,,0,,48505.19,0,0,0.04,3789.47,,,,,,,,,,,,,,,,,,,
46946.37,,,0.041,3667.69,0,0,0,0,0,0,,,0,,46946.37,0,0,0.041,3667.69,,,,,,,,,,,,,,,,,,,
44086.27,,,0.044,3444.24,0,0,0,0,0,0,,,0,,44086.27,0,0,0.044,3444.24,,,,,,,,,,,,,,,,,,,
49297.39,,,0.039,3851.36,0,0,0,0,0,0,,,0,,49297.39,0,0,0.039,3851.36,,,,,,,,,,,,,,,,,,,
50060.7,,,0.038,3910.99,0,0,0,0,0,0,,,0,,50060.7,0,0,0.038,3910.99,,,,,,,,,,,,,,,,,,,
45833.61,,,0.042,3580.75,0,0,0,0,0,0,,,0,,45833.61,0,0,0.042,3580.75,,,,,,,,,,,,,,,,,,,
47466.36,,,0.04,3708.31,0,0,0,0,0,0,,,0,,47466.36,0,0,0.04,3708.31,,,,,,,,,,,,,,,,,,,
43938.76,,,0.044,3432.72,0,0,0,0,0,0,,,0,,43938.76,0,0,0.044,3432.72,,,,,,,,,,,,,,,,,,,
45222.27,,,0.043,3532.99,0,0,0,0,0,0,,,0,,45222.27,0,0,0.043,3532.99,,,,,,,,,,,,,,,,,,,
29.83,,,67,2.33,0,0,0,0,0,0,,,0,,29.83,0,0,67,2.33,,,,,,,,,,,,,,,,,,,
45310.17,,,0.042,3539.86,0,0,0,0,0,0,,,0,,45310.17,0,0,0.042,3539.86,,,,,,,,,,,,,,,,,,,
45090.44,,,0.043,3522.69,0,0,0,0,0,0,,,0,,45090.44,0,0,0.043,3522.69,,,,,,,,,,,,,,,,,,,
37328.06,,,0.051,2916.25,0,0,0,0,0,0,,,0,,37328.06,0,0,0.051,2916.25,,,,,,,,,,,,,,,,,,,
45650.32,,,0.042,3566.43,0,0,0,0,0,0,,,0,,45650.32,0,0,0.042,3566.43,,,,,,,,,,,,,,,,,,,
47812.35,,,0.04,3735.34,0,0,0,0,0,0,,,0,,47812.35,0,0,0.04,3735.34,,,,,,,,,,,,,,,,,,,
23.15,,,86.402,1.81,0,0,0,0,0,0,,,0,,23.15,0,0,86.402,1.81,,,,,,,,,,,,,,,,,,,
48490.37,,,0.04,3788.31,0,0,0,0,0,0,,,0,,48490.37,0,0,0.04,3788.31,,,,,,,,,,,,,,,,,,,
39929.4,,,0.049,3119.48,0,0,0,0,0,0,,,0,,39929.4,0,0,0.049,3119.48,,,,,,,,,,,,,,,,,,,
47578.27,,,0.04,3717.05,0,0,0,0,0,0,,,0,,47578.27,0,0,0.04,3717.05,,,,,,,,,,,,,,,,,,,
45022.23,,,0.042,3517.36,0,0,0,0,0,0,,,0,,45022.23,0,0,0.042,3517.36,,,,,,,,,,,,,,,,,,,
46302.62,,,0.042,3617.39,0,0,0,0,0,0,,,0,,46302.62,0,0,0.042,3617.39,,,,,,,,,,,,,,,,,,,
43902.97,,,0.044,3429.92,0,0,0,0,0,0,,,0,,43902.97,0,0,0.044,3429.92,,,,,,,,,,,,,,,,,,,
44835.91,,,0.043,3502.81,0,0,0,0,0,0,,,0,,44835.91,0,0,0.043,3502.81,,,,,,,,,,,,,,,,,,,
45516.41,,,0.042,3555.97,0,0,0,0,0,0,,,0,,45516.41,0,0,0.042,3555.97,,,,,,,,,,,,,,,,,,,
43453.32,,,0.044,3394.79,0,0,0,0,0,0,,,0,,43453.32,0,0,0.044,3394.79,,,,,,,,,,,,,,,,,,,
38662.06,,,0.051,3020.47,0,0,0,0,0,0,,,0,,38662.06,0,0,0.051,3020.47,,,,,,,,,,,,,,,,,,,
22.84,,,87.559,1.78,0,0,0,0,0,0,,,0,,22.84,0,0,87.559,1.78,,,,,,,,,,,,,,,,,,,
22.44,,,89.129,1.75,0,0,0,0,0,0,,,0,,22.44,0,0,89.129,1.75,,,,,,,,,,,,,,,,,,,
42481.79,,,0.045,3318.89,0,0,0,0,0,0,,,0,,42481.79,0,0,0.045,3318.89,,,,,,,,,,,,,,,,,,,
45007.23,,,0.043,3516.19,0,0,0,0,0,0,,,0,,45007.23,0,0,0.043,3516.19,,,,,,,,,,,,,,,,,,,
48015.4,,,0.04,3751.2,0,0,0,0,0,0,,,0,,48015.4,0,0,0.04,3751.2,,,,,,,,,,,,,,,,,,,
44560.5,,,0.043,3481.29,0,0,0,0,0,0,,,0,,44560.5,0,0,0.043,3481.29,,,,,,,,,,,,,,,,,,,
21.66,,,92.319,1.69,0,0,0,0,0,0,,,0,,21.66,0,0,92.319,1.69,,,,,,,,,,,,,,,,,,,
45761.98,,,0.042,3575.15,0,0,0,0,0,0,,,0,,45761.98,0,0,0.042,3575.15,,,,,,,,,,,,,,,,,,,
